"musicbrainz_recording_id","artist","track","album","musicbrainz_artist","final_tags"
"7cb2c52e-f122-438d-9a39-6971a6a65c09",The Beatles,Do You Want to Know a Secret,Please Please Me,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
fdd43d62-7235-4445-a566-59d16f9f6bd3,Dr. Dre,The Car Bomb,"2001",Dr. Dre,"[""hip_hop-rap""]"
"05ee9ba8-fd70-4c4b-b4c8-1cb80a83a9a2",Kacey Musgraves,Golden Hour,Golden Hour,Kacey Musgraves,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""rock-metal-psychedelic""]"
"7d46efd3-c140-4538-9d1e-e7433d56e294",Taylor Swift,You're Not Sorry,Fearless,Taylor Swift,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
"7d5ffcfb-cac2-4b44-92de-8571e6987bc3",Dua Lipa,Levitating,Future Nostalgia,Dua Lipa,"[""pop"", ""electronic-funk-disco-dance""]"
"7da5e187-3536-4cc4-bca6-d7f600bef9ad",Luke Bryan,Goodbye Girl,Crash My Party,Luke Bryan,"[""folk-classical-country-jazz""]"
"7dde75ae-42c7-44d0-91ea-b9189919811d",Kacey Musgraves,Silver Lining,Same Trailer Different Park,Kacey Musgraves,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
"7e50f188-d051-406d-bf51-8e535ca1b92a",Miley Cyrus,Golden G String,Plastic Hearts,Miley Cyrus,"[""rock-metal-psychedelic"", ""pop""]"
"7f66f51c-73a1-4524-93f1-4e472c3e6835",Ariana Grande,"yes, and?",eternal sunshine,Ariana Grande,"[""electronic-funk-disco-dance"", ""pop""]"
"7f977023-66e2-4084-ad08-1004498a4e84",Rihanna,Needed Me,Anti,Rihanna,"[""hip_hop-rap"", ""blues-r&b-soul"", ""electronic-funk-disco-dance""]"
"7f996c01-f65b-41b6-915b-7fef9914f6e6",Madison Beer,Effortlessly,Life Support,Madison Beer,"[""pop""]"
"8009b83d-19fc-4b0a-b4a3-3e03729ae11f",Lady Gaga,LoveDrug,MAYHEM,Lady Gaga,"[""electronic-funk-disco-dance"", ""pop""]"
"54d109ab-2c09-45f2-b8dc-97945b9444e2",Kendrick Lamar,Blood,DAMN.,Kendrick Lamar,"[""others""]"
a1f7413b-1b85-4a8f-8aa4-f38075f2d519,Justin Bieber,Forever,Changes,Justin Bieber,"[""others""]"
"808e6a65-2611-4b09-a191-fd903a41847d",Radiohead,Optimistic,Kid A,Radiohead,"[""rock-metal-psychedelic""]"
"80c294ec-51a7-411e-a678-0112ce353de4",Demi Lovato,Cool for the Summer,Confident,Demi Lovato,"[""pop""]"
"80ed52c4-7171-4e74-b17e-65bef0de274c",Chris Stapleton,Either Way,From A Room: Volume 1,Chris Stapleton,"[""folk-classical-country-jazz""]"
"815ac72b-5477-421c-a685-8008886af46f",Harry Styles,Canyon Moon,Fine Line,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
"81874058-4b20-4b0f-a74b-7eefc6102904",Shawn Mendes,Ruin,Illuminate,Shawn Mendes,"[""pop"", ""blues-r&b-soul""]"
"81c62084-17f1-4276-813f-ab3010524222",SZA,Pretty Little Birds,Ctrl,SZA,"[""blues-r&b-soul""]"
"824ed616-48e1-4042-91bf-912e11f41a71",Rihanna,Pose,Anti,Rihanna,"[""electronic-funk-disco-dance"", ""hip_hop-rap""]"
"82533716-858a-49f0-b078-399e836e5249",Miley Cyrus,Island,Endless Summer Vacation,Miley Cyrus,"[""pop""]"
"82fa9e84-7904-423a-a09b-493d2b0dca39",Ariana Grande,nasty,Positions,Ariana Grande,"[""blues-r&b-soul"", ""hip_hop-rap"", ""pop""]"
"836c0493-c36a-4478-9eea-456a503d00d0",Ariana Grande,shut up,Positions,Ariana Grande,"[""pop"", ""blues-r&b-soul"", ""hip_hop-rap""]"
"838db018-12ee-4d53-828f-304769f1933d",Kanye West,Heard 'Em Say,Late Registration,Ye,"[""hip_hop-rap""]"
"841b6800-8d00-428e-a076-d1c5222aecad",Kanye West,Two Words,The College Dropout,Ye,"[""hip_hop-rap""]"
"060134b9-d7aa-432f-9d0a-2e30eccc02de",Shawn Mendes,Three Empty Words,Illuminate,Shawn Mendes,"[""folk-classical-country-jazz""]"
"8457e502-8ff4-430c-9590-5ab817b8f76d",Beyoncé,PROTECTOR,COWBOY CARTER,Beyoncé,"[""blues-r&b-soul"", ""folk-classical-country-jazz""]"
"852c1f35-23d6-40b1-aa61-68a75f727f3e",AC/DC,If You Want Blood (You've Got It),Highway to Hell,AC/DC,"[""rock-metal-psychedelic""]"
"853074c6-9d8d-4adc-9e3f-1794c9767359",Dua Lipa,Hallucinate,Future Nostalgia,Dua Lipa,"[""pop"", ""electronic-funk-disco-dance""]"
"853a4eae-79a2-4968-8454-7b6ab34743c2",Lady Gaga,Chromatica II,Chromatica,Lady Gaga,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"8588c220-1cab-418e-9b99-37e115755463","50 Cent",Many Men (Wish Death),Get Rich or Die Tryin’,"50 Cent","[""hip_hop-rap""]"
"8594884a-b84c-4709-abfa-d3b866a307b1",Chris Stapleton,Joy of My Life,Starting Over,Chris Stapleton,"[""folk-classical-country-jazz""]"
"861a3970-4fd5-4fa0-83a5-1873d36bd909",AC/DC,Touch Too Much,Highway to Hell,AC/DC,"[""rock-metal-psychedelic""]"
"86f443aa-8f6a-4d40-8be3-816bed183bf0",Travis Scott,SIRENS,UTOPIA,Travis Scott,"[""hip_hop-rap""]"
"870158d8-3eb9-43c0-b30a-db83a099b167",Kacey Musgraves,cherry blossom,star-crossed,Kacey Musgraves,"[""pop"", ""folk-classical-country-jazz""]"
"8702c243-84f0-40dc-b08e-db0fb9df57cd",Justin Bieber,Holy,Justice,Justin Bieber,"[""others""]"
"87079cc1-5678-4a44-ae31-4b89eb22d541",Radiohead,Weird Fishes/Arpeggi,In Rainbows,Radiohead,"[""rock-metal-psychedelic""]"
"88a410c2-aa30-4682-b1bd-c51e1fd60f8e",Miley Cyrus,Rose Colored Lenses,Endless Summer Vacation,Miley Cyrus,"[""pop"", ""rock-metal-psychedelic"", ""electronic-funk-disco-dance""]"
"88c80e92-e758-4e7b-a84b-5187aab0aeb3",Kacey Musgraves,Dandelion,Same Trailer Different Park,Kacey Musgraves,"[""folk-classical-country-jazz""]"
"88f5424a-5e57-4a6e-84cd-9dec7950b8cd",SZA,Notice Me,SOS,SZA,"[""electronic-funk-disco-dance"", ""blues-r&b-soul"", ""hip_hop-rap""]"
"893428fd-3133-4503-b3ed-69a48b926f7b",Kanye West,Workout Plan,The College Dropout,Ye,"[""hip_hop-rap""]"
"895716e1-337f-42fd-be3b-c4fbbdd3a973",Frank Ocean,Not Just Money,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
"8a396069-94b8-49e5-8050-7be05c223b83",Beyoncé,COZY,RENAISSANCE,Beyoncé,"[""blues-r&b-soul"", ""electronic-funk-disco-dance""]"
"8a3b2f40-869b-4609-a73d-a87b5bf7c119",Madison Beer,Stay Numb and Carry On,Life Support,Madison Beer,"[""pop""]"
"8a45896a-1f06-4da7-a181-7112a24377ef",Maroon 5,She Will Be Loved,Songs About Jane,Maroon 5,"[""pop"", ""rock-metal-psychedelic""]"
"8a4e83fe-284d-4992-aeb1-74e0f1f7fc1c",Taylor Swift,Snow on the Beach,Midnights,Taylor Swift,"[""pop""]"
f14afe19-eea1-4115-8c81-eb41b8284965,Kendrick Lamar,XXX,DAMN.,Kendrick Lamar,"[""others""]"
"8a8123a3-983a-4ea0-a3de-3582193934e8",Madison Beer,Interlude,Life Support,Madison Beer,"[""electronic-funk-disco-dance"", ""rock-metal-psychedelic"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""pop""]"
"8a99b723-78a7-4fb1-a7ae-8cfb2d6e6376",Miley Cyrus,Jaded,Endless Summer Vacation,Miley Cyrus,"[""pop""]"
"8ada2209-26fa-4a8f-9b53-f5b165154329",Madison Beer,Good in Goodbye,Life Support,Madison Beer,"[""pop"", ""blues-r&b-soul""]"
"8b1fc9b3-c25d-4882-aeac-2ad5b8312b57",Camila Cabello,Used to This,Romance,Camila Cabello,"[""pop"", ""blues-r&b-soul""]"
"8bf041d4-e703-4768-b8be-565b4b7d4679",Kacey Musgraves,easier said,star-crossed,Kacey Musgraves,"[""pop""]"
"8bfea32c-3419-4d6f-858f-3b424edc1877",Travis Scott,R.I.P. SCREW,ASTROWORLD,Travis Scott,"[""rock-metal-psychedelic"", ""hip_hop-rap""]"
"062b0936-8d09-435f-8b40-d365b71548da",Dr. Dre,Fuck You,"2001",Dr. Dre,"[""hip_hop-rap""]"
"8bff7c83-569d-48d6-bf5c-1c8e4ff89d15",Kacey Musgraves,hookup scene,star-crossed,Kacey Musgraves,"[""pop""]"
"9d2d9942-d66b-40c5-a71c-0a5e8295f0b9",Dr. Dre,Bitch Niggaz,"2001",Dr. Dre,"[""hip_hop-rap""]"
"8c712e50-1822-4caf-9eb1-6d9cf6f8556f",Lana Del Rey,Summertime Sadness,Born to Die,Lana Del Rey,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"8c739b08-b3f2-4cde-974d-c2246068453c",Radiohead,In Limbo,Kid A,Radiohead,"[""rock-metal-psychedelic"", ""electronic-funk-disco-dance""]"
"5b7417cc-ee6f-47f3-9a68-3b332b34c801",Kendrick Lamar,Yah,DAMN.,Kendrick Lamar,"[""others""]"
"8d17c17b-669c-49e8-af2b-2d84dbb3fbf9",Lady Gaga,Disease,MAYHEM,Lady Gaga,"[""pop""]"
"8d185481-e7bd-495b-8909-7a6895e35b46",Kacey Musgraves,Love Is a Wild Thing,Golden Hour,Kacey Musgraves,"[""pop"", ""folk-classical-country-jazz"", ""rock-metal-psychedelic""]"
"8d206074-aec2-4357-87b9-5b2fd18811fb",Lana Del Rey,Love song,Norman Fucking Rockwell!,Lana Del Rey,"[""pop""]"
"8d2dd7a0-6b38-4197-a6b6-32a9040e2a96",Kacey Musgraves,if this was a movie..,star-crossed,Kacey Musgraves,"[""folk-classical-country-jazz"", ""pop""]"
"8d4a0bfa-f070-4ef6-9253-2e2fdd59a86d",Radiohead,Subterranean Homesick Alien,OK Computer,Radiohead,"[""rock-metal-psychedelic""]"
"8d998bab-926f-4b7a-984b-12d1eeed413f",Taylor Swift,seven,folklore,Taylor Swift,"[""folk-classical-country-jazz"", ""pop""]"
"8d9c622b-8c47-4401-8a61-19d8824cf49f",Rihanna,Same Ol' Mistakes,Anti,Rihanna,"[""blues-r&b-soul"", ""rock-metal-psychedelic""]"
"8f02a55f-7e09-4e69-8e53-7c77b3f1c97d",Ariana Grande,imagine,"thank u, next",Ariana Grande,"[""blues-r&b-soul"", ""pop"", ""hip_hop-rap""]"
"8fa2de7e-49e0-4201-87ae-d9f2bab81730",Radiohead,Nude,In Rainbows,Radiohead,"[""rock-metal-psychedelic""]"
"8fb954f0-6cb9-418f-a2a3-0581bec8beb3",Camila Cabello,Dream of You,Romance,Camila Cabello,"[""pop"", ""blues-r&b-soul""]"
"8fc1256b-939e-4dea-af28-77ee7b633f6c",Beyoncé,FLAMENCO,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz""]"
"8fc33ddd-2cb1-418e-8492-d01aafdc6b18",Ariana Grande,Bad Decisions,Dangerous Woman,Ariana Grande,"[""blues-r&b-soul"", ""hip_hop-rap"", ""pop""]"
"8fd48f3d-03b3-4767-abdf-95a8c4e082e6",Frank Ocean,Be Yourself,Blonde,Frank Ocean,"[""blues-r&b-soul""]"
"8ff798b3-68c3-4d73-9d8b-34d8c0b1f8e0",Travis Scott,MY EYES,UTOPIA,Travis Scott,"[""electronic-funk-disco-dance"", ""hip_hop-rap"", ""pop""]"
"907c9ed0-a804-446a-b055-945ae693f2bc",Kendrick Lamar,Momma,To Pimp a Butterfly,Kendrick Lamar,"[""hip_hop-rap""]"
"90a93bad-3249-4fe4-b0c8-9729745e86de",Harry Styles,Matilda,Harry’s House,Harry Styles,"[""pop"", ""folk-classical-country-jazz""]"
"911ac1b1-1a23-4b62-8566-d89852a65579",Sabrina Carpenter,Bad Time,Singular Act I,Sabrina Carpenter,"[""pop"", ""electronic-funk-disco-dance""]"
"91b9dec2-8c0e-4bcc-9126-4343819303b3",Maroon 5,Payphone,Overexposed,Maroon 5,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"91c05ae5-8fb4-414a-b0af-2d56fe7447e5",One Direction,Girl Almighty,FOUR,One Direction,"[""pop"", ""rock-metal-psychedelic""]"
"91e43118-854f-4885-8f46-0813b2278911",Lady Gaga,Alice,Chromatica,Lady Gaga,"[""pop"", ""electronic-funk-disco-dance""]"
"0635e578-53be-4a18-9ee0-6a9505e8a5e2","50 Cent",Like My Style,Get Rich or Die Tryin’,"50 Cent","[""hip_hop-rap""]"
"066c955d-0140-4425-bb13-9499e9691f68",Rihanna,Sex With Me,Anti,Rihanna,"[""blues-r&b-soul"", ""hip_hop-rap""]"
"922b69aa-279f-48c7-9914-973a32d90633",AC/DC,Shoot to Thrill,Back in Black,AC/DC,"[""rock-metal-psychedelic""]"
"92ee7ebc-6421-4426-91b4-cbeaab93c5c8",Kendrick Lamar,For Free? (interlude),To Pimp a Butterfly,Kendrick Lamar,"[""hip_hop-rap""]"
"93015e21-0ad1-4e78-8965-fc9d2d8cb7aa",Radiohead,Airbag,OK Computer,Radiohead,"[""rock-metal-psychedelic""]"
"93113326-93e9-409c-a3d6-5ec91864ba30",Taylor Swift,Mastermind,Midnights,Taylor Swift,"[""others""]"
"933ad73e-c9ad-48b6-bc2f-14a509be1e3d",Lana Del Rey,How to disappear,Norman Fucking Rockwell!,Lana Del Rey,"[""pop"", ""rock-metal-psychedelic""]"
"93c05b1f-0366-4bb5-9a2b-d7007526bd7f",Lana Del Rey,Cinnamon Girl,Norman Fucking Rockwell!,Lana Del Rey,"[""pop"", ""electronic-funk-disco-dance""]"
"950334ae-e866-4ca9-af69-df1d59891fbe",Madison Beer,Home to Another One,Silence Between Songs,Madison Beer,"[""pop"", ""electronic-funk-disco-dance""]"
"5cff5a73-e69e-49c8-8dbf-f35548b1528f",Kendrick Lamar,Loyalty,DAMN.,Kendrick Lamar,"[""others""]"
"9693a3fb-55d0-4ec2-8bd2-7937c323f1a7",Maroon 5,Tangled,Songs About Jane,Maroon 5,"[""pop"", ""rock-metal-psychedelic""]"
"9707e954-7f4d-4bc1-81fa-75828dffe29a",Justin Bieber,As I Am,Justice,Justin Bieber,"[""others""]"
"974019bd-64ef-425a-a646-a68838dc6f31",Taylor Swift,Sweet Nothing,Midnights,Taylor Swift,"[""others""]"
"98b769b8-8b9f-438d-af89-50846240ca44",Frank Ocean,Forrest Gump,channel ORANGE,Frank Ocean,"[""blues-r&b-soul""]"
"9769e137-46df-4de9-a7d7-73acc151671f",Ariana Grande,in my head,"thank u, next",Ariana Grande,"[""blues-r&b-soul"", ""hip_hop-rap"", ""pop""]"
"97996e55-16df-44b2-ac43-fee5cb5085df",Justin Bieber,That's What Love Is,Changes,Justin Bieber,"[""blues-r&b-soul""]"
"97f5fdd8-bbca-4580-b462-ab2a6f2faca4","50 Cent",Back Down,Get Rich or Die Tryin’,"50 Cent","[""hip_hop-rap""]"
"98075c9b-8758-48e9-aa04-425a9a44a18d",Shawn Mendes,No Promises,Illuminate,Shawn Mendes,"[""pop"", ""rock-metal-psychedelic""]"
"980c2874-e0de-4a1c-aed7-559961a9956e","50 Cent",In Da Club,Get Rich or Die Tryin’,"50 Cent","[""hip_hop-rap""]"
"985113e6-9ed4-4370-a177-19c3de21816f",Justin Bieber,No Sense,Purpose,Justin Bieber,"[""hip_hop-rap"", ""pop"", ""blues-r&b-soul""]"
"9929d6c9-6ab9-4e15-8b08-078de831da51",Harry Styles,Fine Line,Fine Line,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
"999539f5-60c2-4870-940e-8e131ed0b3d7",The Beatles,If I Fell,A Hard Day's Night,The Beatles,"[""rock-metal-psychedelic""]"
"99d335e3-c74e-458a-a54c-cb15cbb42621",Dr. Dre,Lolo (Intro),"2001",Dr. Dre,"[""hip_hop-rap""]"
"07028e87-034d-4430-97f2-cfa19c9c1fcc",Radiohead,Electioneering,OK Computer,Radiohead,"[""rock-metal-psychedelic""]"
"99fb6961-eda9-4412-9fdd-719573be623f",Shawn Mendes,Nervous,Shawn Mendes,Shawn Mendes,"[""pop""]"
"9a7c7ee2-6b9e-461d-bab0-c273c6997461",The Beatles,I Saw Her Standing There,Please Please Me,The Beatles,"[""rock-metal-psychedelic""]"
"9a94db14-5cd5-4686-9ef8-fb232ebadb35",Billy Joel,"52nd Street","52nd Street",Billy Joel,"[""rock-metal-psychedelic"", ""blues-r&b-soul""]"
"9a981e34-3d3f-42e8-9999-f9d6e45fd1d7",Kacey Musgraves,It Is What It Is,Same Trailer Different Park,Kacey Musgraves,"[""folk-classical-country-jazz"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"9ac2e3a9-a121-4e94-b838-a6157f189837",SZA,The Weekend,Ctrl,SZA,"[""blues-r&b-soul"", ""rock-metal-psychedelic""]"
"9ae50212-984f-4c23-8596-cd598ed3fe84",Lana Del Rey,Mariners Apartment Complex,Norman Fucking Rockwell!,Lana Del Rey,"[""pop"", ""folk-classical-country-jazz""]"
"9afcfec0-2b03-4ee9-8f54-f6689ac6b92b",Kanye West,Intro,The College Dropout,Ye,"[""hip_hop-rap""]"
"9b18a8ff-2737-47be-9982-a5f9016833eb",Rihanna,Kiss It Better,Anti,Rihanna,"[""blues-r&b-soul"", ""pop""]"
"9b2da864-d407-425f-aeb1-0f1ad21da4e0",Kanye West,Hey Mama,Late Registration,Ye,"[""hip_hop-rap"", ""blues-r&b-soul""]"
caf0667c-4e29-4647-ae3a-d7619e8ec1aa,Kendrick Lamar,Duckworth,DAMN.,Kendrick Lamar,"[""others""]"
"9b2e694c-1720-4668-95b5-ce2030caa0b8",SZA,Blind,SOS,SZA,"[""blues-r&b-soul"", ""folk-classical-country-jazz""]"
"9b603fdf-2e74-42ff-8da7-b523387a6e23",Kacey Musgraves,Stupid,Same Trailer Different Park,Kacey Musgraves,"[""folk-classical-country-jazz""]"
"070620e5-e755-491d-9c7e-7c2ab4199292",Beyoncé,AMERIICAN REQUIEM,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz""]"
"9be4cd4d-79aa-4a1a-b458-67acdd7d1961",Kanye West,Never Let Me Down,The College Dropout,Ye,"[""hip_hop-rap"", ""blues-r&b-soul""]"
"9cb3fdae-48fa-474f-a440-53edec6b830d",Ariana Grande,Sometimes,Dangerous Woman,Ariana Grande,"[""blues-r&b-soul"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"9cc10110-8391-4fbb-979b-e982fc7df904",Taylor Swift,Mean,Speak Now,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"9ccbc110-3d50-498f-9edc-6bcdef21ab0c",Ariana Grande,positions,Positions,Ariana Grande,"[""pop"", ""blues-r&b-soul"", ""hip_hop-rap""]"
"9d1e6be3-e897-4786-9a1f-1c7848cfbdb1",Camila Cabello,Into It,Camila,Camila Cabello,"[""pop"", ""blues-r&b-soul""]"
"9d2fb25d-f0bd-4497-a9af-aa3df103ec17",Kendrick Lamar,Complexion (A Zulu Love),To Pimp a Butterfly,Kendrick Lamar,"[""hip_hop-rap""]"
"9d5ea0a7-8e3b-45ca-8fe7-08e31141cdbe",Beyoncé,I'M THAT GIRL,RENAISSANCE,Beyoncé,"[""blues-r&b-soul"", ""electronic-funk-disco-dance""]"
"9d8f3fba-00bf-4d90-8c82-a424e61a1f1d",Kacey Musgraves,Mother,Golden Hour,Kacey Musgraves,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""folk-classical-country-jazz""]"
"9d935864-4d97-48c0-ac53-498282b20ad3",Madison Beer,Ryder,Silence Between Songs,Madison Beer,"[""folk-classical-country-jazz"", ""pop""]"
"9db36cc1-01a7-417e-b371-04fa93e7ebdd",Justin Bieber,At Least for Now,Changes,Justin Bieber,"[""blues-r&b-soul""]"
"9df68257-6ce6-4180-92a8-e7077ab1ae0a",Justin Bieber,What Do You Mean?,Purpose,Justin Bieber,"[""pop"", ""electronic-funk-disco-dance""]"
"9e448948-df19-4c30-b8d9-3b2c058986af",Taylor Swift,Last Kiss,Speak Now,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
"9ec5ff56-adeb-4ca8-adba-58c8db23c9df",Radiohead,Kid A,Kid A,Radiohead,"[""electronic-funk-disco-dance"", ""rock-metal-psychedelic""]"
"9ede4eda-d4a5-4d07-96ab-5ff6d8e3992e",Beyoncé,TEXAS HOLD 'EM,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz"", ""pop""]"
"9f0fa8ff-5a5f-4ce8-97c5-69e6e5491b0d",SZA,Broken Clocks,Ctrl,SZA,"[""blues-r&b-soul"", ""hip_hop-rap""]"
"9fcc8388-46c5-4b1f-94e3-31afee560c51",Taylor Swift,Question...?,Midnights,Taylor Swift,"[""others""]"
a0fbff58-1576-4db4-9a72-9941a135b833,Dr. Dre,The Roach (The Chronic Outro),The Chronic,Dr. Dre,"[""hip_hop-rap""]"
a194dc64-c880-41f0-9d18-fa45c6576b46,Ariana Grande,we can't be friends (wait for your love),eternal sunshine,Ariana Grande,"[""pop""]"
a1a98c13-b4e5-493a-83c9-0e1ab647bda5,Demi Lovato,Yes,Confident,Demi Lovato,"[""pop""]"
a1dae97c-9550-45cd-9f01-c705c8b45cd5,AC/DC,Night Prowler,Highway to Hell,AC/DC,"[""rock-metal-psychedelic""]"
a1f25623-f56c-4f36-bcce-67488d04e7cc,Frank Ocean,White Ferrari,Blonde,Frank Ocean,"[""pop"", ""blues-r&b-soul""]"
b3e310a1-f31a-4957-b0ad-08b190b45daf,Kanye West,Addiction,Late Registration,Ye,"[""hip_hop-rap""]"
a2345ebf-9621-4c33-b803-9ec4be81d37c,Kanye West,Last Call,The College Dropout,Ye,"[""hip_hop-rap"", ""blues-r&b-soul""]"
a2599341-23db-4db8-ad46-baf5de701310,Camila Cabello,Easy,Romance,Camila Cabello,"[""pop"", ""blues-r&b-soul""]"
b4ea6454-78ca-4732-a0a7-fc4fa94034d3,Billy Joel,Honesty,"52nd Street",Billy Joel,"[""pop"", ""rock-metal-psychedelic""]"
a29ca7b9-5a56-4092-b47f-7e5be229808d,The Beatles,With a Little Help From My Friends,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
a31eab71-a326-4a2e-abc0-3233a1f534e5,The Beatles,Anna (Go to Him),Please Please Me,The Beatles,"[""rock-metal-psychedelic""]"
a352c3f0-9bf2-4d73-93df-b53244baf83d,Justin Bieber,Life Is Worth Living,Purpose,Justin Bieber,"[""others""]"
a37b4707-c990-4486-a6c8-9e0a03b4ae7b,Maroon 5,Sad,Overexposed,Maroon 5,"[""pop"", ""rock-metal-psychedelic""]"
a38e6e2e-6185-4ada-a335-2550760d16ea,Justin Bieber,Unstable,Justice,Justin Bieber,"[""others""]"
a3b54a75-8fc8-4b18-916a-8ac951c0c7ed,ONEWE,AuRoRa,GRAVITY,ONEWE,"[""pop"", ""rock-metal-psychedelic""]"
a3e1d488-00c8-4c6b-8978-ff1f707a6de4,Taylor Swift,Vigilante Shit,Midnights,Taylor Swift,"[""others""]"
a44e3acf-3f44-4f86-91e7-8c8d944aa3a0,Ariana Grande,bloodline,"thank u, next",Ariana Grande,"[""pop"", ""blues-r&b-soul"", ""hip_hop-rap""]"
a466d852-3b7b-441c-ab67-d389956894e5,Dr. Dre,Pause 4 Porno,"2001",Dr. Dre,"[""hip_hop-rap""]"
a4fb866b-efff-449b-9f50-c7a3a756b1b8,Justin Bieber,Somebody,Justice,Justin Bieber,"[""rock-metal-psychedelic"", ""opera-musical-theater-soundtrack-vocal-a_cappella"", ""electronic-funk-disco-dance"", ""blues-r&b-soul""]"
a504d800-fa03-4a6d-a7bb-4ebe165caafb,Camila Cabello,Feel It Twice,Romance,Camila Cabello,"[""pop"", ""blues-r&b-soul""]"
a50c395d-69a9-43e8-a0ea-0dd5c8bd3de6,Kendrick Lamar,You Ain't Gotta Lie (Momma Said),To Pimp a Butterfly,Kendrick Lamar,"[""hip_hop-rap""]"
a6c1d331-b98f-4883-b676-6d90100979f3,Maroon 5,Daylight,Overexposed,Maroon 5,"[""pop"", ""rock-metal-psychedelic""]"
a6f69eb9-da2e-4b4e-ab78-69fa9f75d6b6,Chris Stapleton,Tennessee Whiskey,Traveller,Chris Stapleton,"[""folk-classical-country-jazz"", ""blues-r&b-soul""]"
a72f6ec0-3d27-48ff-a7e7-0bb4587fc59f,Camila Cabello,Real Friends,Camila,Camila Cabello,"[""pop"", ""blues-r&b-soul""]"
a742131f-576c-43bf-9d04-49c4610b1895,Billy Joel,Scenes from an Italian Restaurant,The Stranger,Billy Joel,"[""rock-metal-psychedelic"", ""pop""]"
a76b2b31-e160-4762-95d3-9e3d5c2f52f2,Harry Styles,Satellite,Harry’s House,Harry Styles,"[""pop"", ""rock-metal-psychedelic""]"
a787bdc5-1a6b-41e1-9574-8b2d2680b9f6,Ariana Grande,don't wanna break up again,eternal sunshine,Ariana Grande,"[""pop"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
a7eb4b06-a825-4ac5-955f-c09d76d7a2c4,Radiohead,Jigsaw Falling Into Place,In Rainbows,Radiohead,"[""rock-metal-psychedelic""]"
a94674b7-59b9-4aa6-a185-3015236f554e,Taylor Swift,Better Than Revenge,Speak Now,Taylor Swift,"[""folk-classical-country-jazz"", ""pop"", ""rock-metal-psychedelic"", ""opera-musical-theater-soundtrack-vocal-a_cappella""]"
a9507dad-df4a-4ccc-bc0a-d051fbdbbb4e,Miley Cyrus,Prisoner,Plastic Hearts,Miley Cyrus,"[""electronic-funk-disco-dance"", ""pop"", ""rock-metal-psychedelic""]"
a9b8f185-f1ce-4637-9fd7-13821848ce41,Beyoncé,BLACKBIIRD,COWBOY CARTER,Beyoncé,"[""folk-classical-country-jazz""]"
aa5ca3a0-75fb-438d-9b24-04c88bb532e1,Maroon 5,Harder to Breathe,Songs About Jane,Maroon 5,"[""rock-metal-psychedelic"", ""pop""]"
aafe72e2-9b95-41db-b1d5-599bc21ecdfe,The Beatles,She's Leaving Home,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,"[""rock-metal-psychedelic"", ""pop""]"
ab30c417-94ce-45da-849e-64601454b529,Shawn Mendes,Don't Be a Fool,Illuminate,Shawn Mendes,"[""others""]"
ab352582-4cea-4aa4-b65f-403aea8475e7,Kendrick Lamar,These Walls,To Pimp a Butterfly,Kendrick Lamar,"[""hip_hop-rap"", ""blues-r&b-soul""]"
ab3cb460-8bd9-49fc-bb55-02ca13d92be6,Travis Scott,TOPIA TWINS,UTOPIA,Travis Scott,"[""hip_hop-rap""]"
ab56b9ad-13d2-4e9b-8ecb-5f572bef8508,SZA,Anything,Ctrl,SZA,"[""rock-metal-psychedelic"", ""pop"", ""blues-r&b-soul"", ""electronic-funk-disco-dance""]"
b542f8c4-7290-48d5-94f8-754b82230994,Maroon 5,Doin' Dirt,Overexposed,Maroon 5,"[""pop"", ""rock-metal-psychedelic""]"
ab6b8302-25e7-40e9-9074-860e4d859e80,Ariana Grande,Saturn Returns Interlude,eternal sunshine,Ariana Grande,"[""pop""]"
